time,latitude,longitude,altitude,distance,hr,speed
2021-11-23 17:02:09+00:00,52.127448599785566,21.075235046446323,120.80000305175781,558.7100219726562,153.0,2.882999897003174
2021-11-23 17:02:10+00:00,52.12745916098356,21.075272345915437,120.5999984741211,561.52001953125,154.0,2.882999897003174
2021-11-23 17:02:11+00:00,52.127471063286066,21.075307549908757,120.5999984741211,564.27001953125,153.0,2.882999897003174
2021-11-23 17:02:12+00:00,52.12748480960727,21.075339233502746,120.5999984741211,566.9099731445312,154.0,2.882999897003174
2021-11-23 17:02:13+00:00,52.12749436497688,21.075374521315098,120.5999984741211,569.5499877929688,153.0,2.874000072479248
2021-11-23 17:02:14+00:00,52.12750601582229,21.075409557670355,120.5999984741211,572.27001953125,153.0,2.874000072479248
2021-11-23 17:02:15+00:00,52.12751858867705,21.075446270406246,120.5999984741211,575.1400146484375,153.0,2.865000009536743
2021-11-23 17:02:16+00:00,52.12753132916987,21.075484910979867,120.80000305175781,578.1400146484375,153.0,2.865000009536743
2021-11-23 17:02:17+00:00,52.12754398584366,21.075521539896727,120.80000305175781,581.010009765625,153.0,2.8550000190734863
2021-11-23 17:02:18+00:00,52.12755429558456,21.07555640861392,121.0,583.6500244140625,153.0,2.8459999561309814
2021-11-23 17:02:19+00:00,52.12756359949708,21.075594294816256,121.0,586.4299926757812,153.0,2.8459999561309814
2021-11-23 17:02:20+00:00,52.12757206521928,21.0756335221231,121.0,589.25,153.0,2.8369998931884766
2021-11-23 17:02:21+00:00,52.12758170440793,21.07567417435348,121.0,592.2100219726562,153.0,2.8369998931884766
2021-11-23 17:02:22+00:00,52.12759285233915,21.075712982565165,121.0,595.0999755859375,153.0,2.8369998931884766
2021-11-23 17:02:23+00:00,52.12760475464165,21.075753131881356,121.0,598.1300048828125,154.0,2.8369998931884766
2021-11-23 17:02:24+00:00,52.12761531583965,21.075793784111738,121.0,601.1400146484375,153.0,2.8269999027252197
2021-11-23 17:02:25+00:00,52.12762411683798,21.075832759961486,121.0,603.969970703125,154.0,2.8269999027252197
2021-11-23 17:02:26+00:00,52.127633672207594,21.07587542384863,121.0,607.0800170898438,154.0,2.8269999027252197
2021-11-23 17:02:27+00:00,52.12764163501561,21.075916830450296,121.0,610.0399780273438,154.0,2.8269999027252197
2021-11-23 17:02:28+00:00,52.12765018455684,21.075953291729093,121.0,612.6799926757812,154.0,2.8369998931884766
2021-11-23 17:02:29+00:00,52.1276574768126,21.075995955616236,121.0,615.7000122070312,154.0,2.8369998931884766
2021-11-23 17:02:30+00:00,52.127665942534804,21.076041469350457,121.0,618.9500122070312,154.0,2.8369998931884766
2021-11-23 17:02:31+00:00,52.12767826393247,21.076079020276666,121.0,621.8400268554688,154.0,2.8369998931884766
2021-11-23 17:02:32+00:00,52.12768907658756,21.076114643365145,121.19999694824219,624.52001953125,154.0,2.8369998931884766
2021-11-23 17:02:33+00:00,52.127696285024285,21.07615345157683,121.0,627.2899780273438,154.0,2.8369998931884766
2021-11-23 17:02:34+00:00,52.12770617567003,21.076187901198864,121.19999694824219,629.8699951171875,154.0,2.8369998931884766
2021-11-23 17:02:35+00:00,52.12771941907704,21.07622478157282,121.19999694824219,632.719970703125,154.0,2.8369998931884766
2021-11-23 17:02:36+00:00,52.12773065082729,21.07626300305128,121.0,635.5800170898438,154.0,2.8369998931884766
2021-11-23 17:02:37+00:00,52.1277423016727,21.07630298472941,121.0,638.5900268554688,154.0,2.8369998931884766
2021-11-23 17:02:38+00:00,52.127749510109425,21.076346319168806,121.0,641.6599731445312,154.0,2.8369998931884766
2021-11-23 17:02:39+00:00,52.127754371613264,21.07639250345528,121.0,644.8699951171875,154.0,2.8369998931884766
2021-11-23 17:02:40+00:00,52.1277576405555,21.07643885537982,121.0,648.0399780273438,154.0,2.8369998931884766
2021-11-23 17:02:41+00:00,52.12775990366936,21.076485123485327,121.0,651.219970703125,154.0,2.8369998931884766
2021-11-23 17:02:42+00:00,52.12776543572545,21.076526697725058,121.0,654.1300048828125,154.0,2.8369998931884766
2021-11-23 17:02:43+00:00,52.1277782600373,21.076578330248594,121.0,657.8200073242188,154.0,2.8369998931884766
2021-11-23 17:02:44+00:00,52.127796951681376,21.07661923393607,121.0,660.7899780273438,154.0,2.8369998931884766
2021-11-23 17:02:45+00:00,52.12780826725066,21.076659047976136,120.80000305175781,663.6099853515625,154.0,2.8459999561309814
2021-11-23 17:02:46+00:00,52.12782117538154,21.07670129276812,120.80000305175781,666.6699829101562,154.0,2.8459999561309814
2021-11-23 17:02:47+00:00,52.12783316150308,21.076740687713027,120.80000305175781,669.5999755859375,154.0,2.8459999561309814
2021-11-23 17:02:48+00:00,52.12784506380558,21.076775891706347,120.5999984741211,672.3499755859375,153.0,2.8550000190734863
2021-11-23 17:02:49+00:00,52.1278562117368,21.07680237852037,120.5999984741211,674.52001953125,154.0,2.8550000190734863
